id,State_Name,Mean,Median,Stdev,sum_w
60228449,California,135287,131902,85237,190.7851907
60228459,California,168257,192079,84134,181.5496242
60228469,California,165140,300000,68913,66.35784286
60228479,California,164335,151829,77090,61.0916493
60228489,California,132002,142188,82373,263.7090777
6022849,California,52953,41871,42011,859.8703402
60228499,California,133736,300000,77208,77.49414908
60228509,California,148738,300000,75373,78.49238281
60228519,California,132427,113437,84832,129.1566461
60228529,California,159532,176090,71791,76.22294051
60228539,California,141008,300000,72669,179.6226518
60228549,California,123699,112812,74994,344.3775168
60228559,California,109712,105834,72401,389.6685704
60228569,California,116303,117574,63590,176.4809509
60228579,California,121744,115034,69230,264.3755438
60228589,California,115952,116088,66769,368.2381799
6022859,California,55550,41280,40984,1003.985335
60228599,California,100495,97043,62481,248.8856585
60228609,California,125548,97983,87348,219.4543531
60228619,California,78615,57893,61170,194.8875516
60228629,California,128530,300000,81849,89.99364173
60228639,California,153099,300000,89918,97.52728418
60228649,California,140784,300000,71302,46.89659388
60228659,California,184961,218449,81521,77.82443853
60228669,California,145505,149381,81634,239.8105677
60228679,California,150524,148970,82401,161.8199223
60228689,California,190876,217207,78219,80.58988404
6022869,California,68537,56316,52872,736.3334082
60228699,California,137126,128308,90270,133.7874806
60228709,California,121759,101168,80851,542.7867981
60228719,California,155656,142952,80467,266.2055194
60228729,California,164648,300000,81566,99.361103
60228739,California,160296,300000,76196,134.0211326
60228749,California,127760,133781,61595,141.1849623
60228759,California,129336,300000,77256,110.0595079
60228769,California,139824,158396,66055,88.72409218
60228779,California,72826,54361,60955,435.9165162
60228789,California,87354,80627,68600,115.0921941
6022879,California,68687,58988,48498,1061.605375
60228799,California,108673,93198,65689,176.0212971
60228809,California,102760,300000,49184,114.3569093
60228819,California,113283,95155,79102,308.3139606
60228829,California,120341,108328,81153,218.0840702
60228839,California,109378,300000,66128,374.2109254
60228849,California,77263,52788,60514,465.1499242
60228859,California,78873,60530,56742,485.5798108
60228869,California,110368,101377,72514,336.778615
60228879,California,45302,23417,45981,127.0249245
60228889,California,104406,300000,77763,120.7950378
6022889,California,84683,72421,58282,688.5951336
60228899,California,104762,88192,82402,367.3835007
602289,California,90563,82732,67305,633.6898788
60228909,California,67543,63160,49391,403.0407318
60228919,California,76563,28760,85283,155.0941192
60228929,California,64395,33570,64612,171.35852
60228939,California,74632,57047,57514,216.5893116
60228949,California,42397,31867,33743,672.3807778
60228959,California,29985,21145,27341,595.9183504
60228969,California,82936,70781,56475,104.0909528
60228979,California,75460,51547,63021,321.6888926
60228989,California,85656,51527,77118,554.841245
6022899,California,73056,57492,47794,1090.307796
60228999,California,125335,300000,81157,97.89348775
60229,California,58107,42966,53402,1812.423767
60229009,California,72255,300000,43392,158.1938611
60229019,California,99368,99076,73415,233.0240962
60229029,California,87396,65357,71998,82.89338123
60229039,California,108177,300000,76313,56.26346923
60229049,California,44017,43006,32179,194.1197162
60229059,California,65144,300000,21760,97.96129279
60229069,California,80941,46030,74180,200.1593166
60229079,California,0,0,0,0
60229089,California,35414,32828,28388,634.9136704
6022909,California,49346,36506,46458,853.7370252
60229099,California,83754,70582,60631,152.1238918
60229109,California,50587,33666,48882,583.102444
60229119,California,68310,50401,57863,437.0146388
60229129,California,32587,20783,38849,479.8894338
60229139,California,116981,99290,83675,194.3204506
60229149,California,38132,26547,40575,332.7144322
60229159,California,67511,51418,57805,263.1536861
60229169,California,57413,43467,39815,195.0605731
60229179,California,62102,64100,38001,213.9883662
60229189,California,57984,43397,50069,503.7520991
6022919,California,71303,62764,47300,881.2597359
60229199,California,51540,46363,32676,394.6531906
60229209,California,63828,40096,60858,337.2816028
60229219,California,51585,39354,46713,393.3883761
60229229,California,47362,43058,36915,237.5206703
60229239,California,53474,46863,36308,322.1857905
60229249,California,45774,42739,30334,142.2599126
60229259,California,116061,300000,61188,213.0855528
60229269,California,63839,46064,57160,205.0185261
60229279,California,89043,76935,66169,288.0730583
60229289,California,47824,40953,33240,310.6228261
6022929,California,66144,56320,45218,686.7738676
60229299,California,46176,41496,32095,237.3542464
60229309,California,45382,32131,44170,216.9607071
60229319,California,79215,78033,47384,251.8200275
60229329,California,76514,300000,47138,275.9211231
60229339,California,51591,42719,31834,337.8528719
60229349,California,62727,59107,47445,348.669107
60229359,California,92882,81707,53814,355.8419333
60229369,California,113917,109060,66332,165.7563761
60229379,California,88645,82934,53225,237.7496425
60229389,California,73415,300000,44151,178.4919273
6022939,California,55387,48202,43963,762.3038801
60229399,California,49603,33414,48587,411.0196927
60229409,California,51163,300000,35613,184.9954131
60229419,California,115331,300000,62877,146.6901246
60229429,California,50616,41382,39244,394.553681
60229439,California,85569,300000,21896,5.065953736
60229449,California,99878,300000,79982,169.0270806
60229459,California,86148,67849,67142,207.8867079
60229469,California,105744,110222,54958,147.4192457
60229479,California,133534,137621,56559,173.5463049
60229489,California,87421,72504,60355,255.4194556
6022949,California,53979,45518,38512,1078.796965
60229499,California,74768,70495,50625,345.2106861
60229509,California,114203,99888,86082,180.750527
60229519,California,82020,300000,62604,302.8205961
60229529,California,66933,300000,36539,356.2851452
60229539,California,113087,88374,79503,103.621839
60229549,California,93075,300000,67300,227.9247976
60229559,California,91066,300000,53401,164.2211206
60229569,California,115139,87533,81249,252.0828088
60229579,California,70238,64460,45197,238.0906792
60229589,California,124332,117768,66594,326.2054766
6022959,California,57635,48032,44095,635.2034631
60229599,California,120441,113790,58671,38.96076688
60229609,California,115202,300000,68744,149.2227491
60229619,California,69299,56091,58425,281.8218444
60229629,California,46420,30718,38909,447.619253
60229639,California,71635,57947,52880,261.5548009
60229649,California,75160,300000,44862,182.755231
60229659,California,98394,300000,40199,46.46209289
60229669,California,61054,38936,51986,269.6793579
60229679,California,28722,22157,21218,158.7961118
60229689,California,133826,132861,76494,135.9878156
6022969,California,113909,99084,70940,417.4050287
60229699,California,70436,300000,37909,157.0608221
60229709,California,49953,36544,47649,189.6268926
60229719,California,72707,68978,47605,206.6836429
60229729,California,72382,49766,57222,221.2936098
60229739,California,144449,147929,70960,261.0727853
60229749,California,96358,94728,61960,190.2165869
60229759,California,74903,51561,61062,253.8252119
60229769,California,36396,29644,27902,696.682233
60229779,California,91833,74277,68825,199.3900602
60229789,California,53285,47421,39956,423.2525831
6022979,California,78454,65765,60100,891.2808544
60229799,California,75781,34867,67704,171.2279506
60229809,California,63484,49708,59147,356.3487485
60229819,California,40969,43854,19133,369.7908981
60229829,California,90036,300000,56935,271.9527727
60229839,California,74698,40710,76513,371.6867802
60229849,California,90744,84654,68849,257.27894
60229859,California,51503,300000,42092,234.1274129
60229869,California,88066,64751,71499,268.4551303
60229879,California,90040,65017,67327,195.6906149
60229889,California,82993,74331,57949,230.6869934
6022989,California,86364,80255,55001,601.3566381
60229899,California,111008,300000,81118,120.5936275
602299,California,93766,83058,62314,769.8414099
60229909,California,65845,48098,59864,169.6559587
60229919,California,87611,62342,66959,166.8260833
60229929,California,73534,60401,52073,147.4271949
60229939,California,43765,32817,31151,251.9553703
60229949,California,77287,61087,56221,182.1228313
60229959,California,116394,300000,87374,63.19536284
60229969,California,70989,300000,51662,358.3208531
60229979,California,61402,51925,46605,372.3206168
60229989,California,85138,82235,55770,156.2911024
6022999,California,70819,59017,49238,519.8756374
60229999,California,57044,54685,40327,390.048302
60230009,California,91905,300000,57711,200.3209968
60230019,California,48375,36273,36153,639.7547904
60230029,California,93245,300000,46846,88.49199022
60230039,California,26950,14934,32114,339.0901538
60230049,California,58023,300000,30456,324.3262485
60230059,California,62982,300000,45779,258.3258144
60230069,California,48194,48473,22192,230.6258637
60230079,California,44315,29604,41536,291.6840457
60230089,California,47475,39029,37974,460.1792008
6023009,California,91204,80052,58253,782.0528967
60230099,California,49788,43868,36391,298.0907309
60230109,California,43659,30599,35630,496.6408569
60230119,California,42619,40052,29838,474.3117928
60230129,California,76139,70461,48344,331.3142539
60230139,California,42224,40206,35286,604.1478861
60230149,California,74779,56536,61242,364.2844052
60230159,California,55936,52526,37314,282.1530561
60230169,California,71923,53725,51965,1402.576423
60230179,California,51449,49268,41925,380.253371
60230189,California,105985,104491,61706,363.9706412
6023019,California,86950,83734,55097,610.7663852
60230199,California,33853,14444,45876,265.0495445
60230209,California,65495,47886,55375,226.6224295
60230219,California,42315,30961,43724,444.6536926
60230229,California,47603,32381,45432,421.9541645
60230239,California,30583,26630,21888,562.3196241
60230249,California,40050,34240,24250,623.9241071
60230259,California,90253,300000,67769,155.2939344
60230269,California,71644,59274,49001,175.4554984
60230279,California,47544,37236,45759,368.5245542
60230289,California,45667,37477,37661,254.0616236
6023029,California,117116,116596,55180,76.69025958
60230299,California,63362,51796,54206,351.1188285
60230309,California,25582,17193,32098,408.3561933
60230319,California,53132,35030,47688,456.4872888
60230329,California,47144,300000,40591,376.898452
60230339,California,46578,28082,45273,431.8841362
60230349,California,29755,23764,21277,184.5277523
60230359,California,46714,45936,27297,338.9243792
60230369,California,71310,50813,48835,230.5569366
60230379,California,40964,31319,43748,500.0173914
60230389,California,68572,68507,52715,192.0880655
6023039,California,55730,35586,55209,863.5043209
60230399,California,37270,31094,22590,410.8903899
60230409,California,37002,25640,26322,323.1146379
60230419,California,64216,41899,57042,134.1286647
60230429,California,46709,38204,33320,475.8500296
60230439,California,79757,65645,62995,334.0850685
60230449,California,55680,31593,55428,376.5174016
60230459,California,67881,52759,53132,1388.490222
60230469,California,100208,87021,62522,204.2517446
60230479,California,46614,300000,35004,440.2233143
60230489,California,49211,300000,35808,229.9272005
6023049,California,109229,98688,70882,466.0678692
60230499,California,63652,49331,45772,227.7903272
60230509,California,69731,44703,53773,364.9894948
60230519,California,68014,53005,59819,244.6229135
60230529,California,41173,300000,17400,155.1635275
60230539,California,15740,17911,7230,108.9956
60230549,California,41832,35922,28992,334.8578163
60230559,California,79255,51332,71180,308.8184642
60230569,California,70708,56270,64424,92.95943899
60230579,California,35315,23481,32054,507.4865963
60230589,California,26421,15804,21197,274.653522
6023059,California,110784,97684,70159,693.7853564
60230599,California,0,0,0,0
60230609,California,37464,27873,31256,384.0567445
60230619,California,31274,27222,20176,176.5949815
60230629,California,79388,69408,63708,177.122426
60230639,California,78258,65336,56792,343.7121043
60230649,California,67929,65830,33935,180.8203815
60230659,California,28666,300000,29081,236.5986439
60230669,California,59820,39221,58722,171.6203889
60230679,California,66371,46924,58945,472.2521009
60230689,California,61559,31303,74172,266.3900194
6023069,California,49570,37062,46629,991.0972773
60230699,California,77298,48688,71386,476.986061
60230709,California,56043,38002,43718,170.628216
60230719,California,69184,300000,50205,409.8848196
60230729,California,55040,38511,48301,516.1521871
60230739,California,59386,52636,42316,627.7410997
60230749,California,68567,57370,54072,348.8812777
60230759,California,86546,68431,61488,66.79388123
60230769,California,53899,45353,41086,569.9803892
60230779,California,92504,76182,62669,161.6568751
60230789,California,122773,300000,65326,423.5671027
6023079,California,38464,27408,35071,1219.831203
60230799,California,87308,73650,60732,611.5043851
60230809,California,87025,81656,52885,536.9698927
60230819,California,69601,51963,51867,408.5862692
60230829,California,66776,63336,31704,273.2527972
60230839,California,53374,50358,41565,272.5181851
60230849,California,44674,37243,38454,549.8877493
60230859,California,90598,75796,57774,185.9180661
60230869,California,46613,39937,34637,539.4881545
60230879,California,111631,98525,64861,256.4808155
60230889,California,69044,59958,53603,345.8821464
6023089,California,43929,31771,38504,1028.59353
60230899,California,96273,84601,63414,211.7453796
602309,California,95368,87517,59611,756.5751654
60230909,California,82234,77203,43618,252.2153553
60230919,California,82367,61183,57573,113.2947114
60230929,California,119360,115449,64913,155.0558974
60230939,California,168396,300000,73465,227.1406791
60230949,California,120366,116686,66697,141.6892429
60230959,California,125884,300000,66825,69.49535582
60230969,California,53124,28700,54609,615.1786653
60230979,California,137752,139099,87484,272.6394988
60230989,California,113504,104198,60656,189.5146402
6023099,California,48920,40294,38156,1092.040052
60230999,California,92878,86750,61106,419.4061691
60231009,California,132748,300000,72815,133.0864965
60231019,California,69848,63550,40849,398.116958
60231029,California,90951,300000,61268,409.1819856
60231039,California,110242,106906,65538,120.8889836
60231049,California,98134,300000,49146,142.3884725
60231059,California,95468,80529,58948,148.1873175
60231069,California,138930,300000,70934,59.86099104
60231079,California,126132,132576,63013,300.6769537
60231089,California,97505,87940,51412,296.0103592
6023109,California,108344,93881,76577,1489.59886
60231099,California,90256,300000,84530,234.0260703
60231109,California,33897,300000,20352,501.7634382
60231119,California,83571,300000,51749,522.3746064
60231129,California,119883,118802,58827,186.3075068
60231139,California,73944,62396,62568,490.6946781
60231149,California,62428,41372,58245,281.6821741
60231159,California,72040,61549,57863,282.4156666
60231169,California,57346,42983,45537,123.6941583
60231179,California,43392,31596,35215,579.7517624
60231189,California,54642,37914,48460,375.1185919
6023119,California,56636,33919,59927,1002.554428
60231199,California,97198,300000,55862,151.2890312
60231209,California,76882,47925,77836,164.7568631
60231219,California,83250,66708,61232,102.2913779
60231229,California,52172,21677,48990,235.8586772
60231239,California,41222,28227,39353,361.3225944
60231249,California,64519,300000,38144,507.6124354
60231259,California,32499,300000,1826,4
60231269,California,40214,28155,33449,250.4890697
6023129,California,46829,34832,39538,1791.192671
6023139,California,58822,47174,45693,1848.521847
6023149,California,44593,33877,35118,908.8642356
6023159,California,125590,121088,66863,419.2974242
6023169,California,69360,51233,58594,1756.653251
6023179,California,54659,42048,44140,901.5014042
6023189,California,59602,47795,49119,879.3247396
602319,California,108024,103594,62336,627.1872462
6023199,California,103211,81135,67873,622.6236083
6023209,California,125436,118296,73445,626.0821087
6023219,California,132479,117114,79729,968.2563548
6023229,California,99027,87133,65978,817.744219
6023239,California,82453,68757,63699,497.0265029
6023249,California,131340,124127,74169,510.5593859
6023259,California,72436,55506,63406,1616.545006
6023269,California,126772,113259,74436,491.9279236
6023279,California,87690,81273,62772,1792.374705
6023289,California,125383,112672,85218,916.8588587
602329,California,101612,84514,79600,982.3805313
6023299,California,103358,94342,70300,781.9407196
6023309,California,97222,70708,80957,1418.426866
6023319,California,95022,81524,66550,1332.303797
6023329,California,114192,98696,79952,605.2595517
6023339,California,134233,125241,87069,203.9197933
6023349,California,50197,35625,41437,801.0220782
6023359,California,46742,31652,45201,1038.207661
6023369,California,88740,82203,51820,1495.050684
6023379,California,71766,58354,52970,331.6801907
6023389,California,74123,58826,54555,1036.259553
602339,California,165012,300000,74953,311.6013322
6023399,California,38436,31998,31498,856.7762891
6023409,California,55418,46756,41584,783.9311973
6023419,California,110528,101706,60641,630.8096049
6023429,California,111567,104350,66080,521.7260247
6023439,California,92791,86748,56957,752.6101384
6023449,California,105855,89847,66817,373.3726374
6023459,California,116185,112080,59566,440.3828083
6023469,California,0,0,0,0
6023479,California,94962,89739,62022,586.9257798
6023489,California,0,0,0,0
602349,California,88461,80464,60139,946.0850312
6023499,California,0,0,0,0
6023509,California,0,0,0,0
6023519,California,59450,48746,53120,1210.084844
6023529,California,69978,57774,46700,1553.118114
6023539,California,37720,29116,26907,1779.727946
6023549,California,75733,63399,55785,1167.77774
6023559,California,110460,96061,76771,711.025258
6023569,California,137442,125998,80463,842.2692454
6023579,California,0,0,0,0
6023589,California,45036,35537,41755,758.9021825
602359,California,142904,300000,63527,8.799216863
6023599,California,63827,47871,47421,912.5671798
6023609,California,37611,31617,27376,2001.97848
6023619,California,56982,41293,48795,1555.464145
6023629,California,60023,52037,45702,1406.268314
6023639,California,110468,300000,70889,603.5960803
6023649,California,68517,54406,53525,1122.916716
6023659,California,38599,29915,30580,1445.546831
6023669,California,51677,32804,50503,421.5912737
6023679,California,69996,56941,50042,1533.072241
6023689,California,50202,43720,36322,1073.005203
602369,California,60719,44666,55922,1298.047392
6023699,California,49400,39075,39555,830.8579236
6023709,California,54905,44381,45809,967.4293345
6023719,California,140358,125043,80308,441.6974274
6023729,California,75466,54217,63330,718.0626963
6023739,California,98219,80875,76110,623.3901037
6023749,California,69186,58110,56280,997.0435712
6023759,California,57541,51776,37591,520.014139
6023769,California,76770,66243,54553,648.1028042
6023779,California,112069,95574,72016,511.662658
6023789,California,110599,300000,66824,397.9049453
602379,California,84979,73616,59231,1360.616595
6023799,California,98072,300000,59557,462.6703146
6023809,California,107845,98374,75612,568.1292432
6023819,California,71862,57035,52527,529.941109
6023829,California,56919,43836,48221,966.0931482
6023839,California,85486,74462,61425,1205.420952
6023849,California,104897,98683,63684,898.3321487
6023859,California,53808,45492,47294,933.9560081
6023869,California,97693,77707,68870,320.579843
6023879,California,114947,101340,68699,498.9316069
6023889,California,60778,47896,45473,954.9348384
602389,California,90507,79537,60431,1094.312837
6023899,California,107024,96711,64545,666.0196364
60239,California,85552,62784,75651,754.955417
6023909,California,151647,300000,71503,309.436402
6023919,California,132875,118478,75654,310.0963173
6023929,California,108073,91827,72337,282.8177028
6023939,California,108319,96357,63833,494.5607264
6023949,California,106084,102154,68696,880.2716547
6023959,California,126674,121714,71546,933.890886
6023969,California,144747,134608,85079,357.2717719
6023979,California,86573,61683,77723,1286.637143
6023989,California,93538,76843,72211,1151.44254
602399,California,50400,44136,40514,873.5007343
6023999,California,123835,119559,71848,454.6263723
6024009,California,99085,86530,65966,630.556344
6024019,California,140768,130871,76730,1840.364217
6024029,California,84304,72835,58403,968.788569
6024039,California,82752,70519,63918,1046.497837
6024049,California,94533,86169,71003,1765.019636
6024059,California,51177,36966,48960,984.3480627
6024069,California,93505,84575,56206,855.6335296
6024079,California,54365,38747,44622,1302.574709
6024089,California,138485,126848,86033,846.4557129
602409,California,55558,39053,52260,1152.164838
6024099,California,100482,91372,67103,706.2826412
6024109,California,94773,76914,68481,768.6557049
6024119,California,113844,108086,70531,1272.78624
6024129,California,70104,68650,41611,456.6395196
6024139,California,48792,38148,36154,1179.631972
6024149,California,55339,45706,40796,707.6809325
6024159,California,93326,65138,73013,782.1914792
6024169,California,69522,59462,46349,1043.714121
6024179,California,98370,81347,64613,821.1450052
6024189,California,88643,73669,62057,874.3864205
602419,California,70597,58009,59665,663.5334494
6024199,California,58174,48415,39757,1560.87879
6024209,California,110137,99910,65690,402.503272
6024219,California,62761,51949,46904,980.3522892
6024229,California,69575,57873,52993,1213.423873
6024239,California,55789,40440,43295,572.3487025
6024249,California,70164,57304,53977,890.0205174
6024259,California,69357,57252,53116,925.0516934
6024269,California,56841,51091,42257,756.4024916
6024279,California,61371,46099,52688,1059.054104
6024289,California,60617,47073,49106,773.741289
602429,California,47840,34282,39589,1182.595952
6024299,California,131778,122088,70553,243.0789679
6024309,California,132214,123793,76272,503.5156806
6024319,California,99391,80712,63439,449.4339725
6024329,California,78897,67466,54239,1451.685709
6024339,California,98076,82561,70667,723.9549721
6024349,California,84264,300000,49231,88.62908622
6024359,California,61420,44306,53579,1244.348773
6024369,California,58967,40068,54276,1146.090521
6024379,California,123621,100486,80001,402.9418267
6024389,California,89659,80193,51628,523.3684096
602439,California,66734,52572,50623,1370.413325
6024399,California,160663,170068,78369,168.6508118
6024409,California,54490,37128,50268,1690.881431
6024419,California,74334,59652,57469,350.7830863
6024429,California,127130,118455,81773,678.046574
6024439,California,74195,59409,54561,918.851132
6024449,California,55822,40419,49397,1376.482774
6024459,California,113534,111436,66046,965.3680705
6024469,California,58197,44236,47477,510.8450772
6024479,California,76672,64910,54292,1490.329495
6024489,California,105873,92421,68577,532.3926565
602449,California,110205,101621,69233,1134.791947
6024499,California,71343,59391,54882,1026.319806
6024509,California,53514,49139,35091,194.3904465
6024519,California,113985,97826,74958,465.5359472
6024529,California,56038,44600,44626,1426.508489
6024539,California,64241,54161,43797,572.2062409
6024549,California,74567,70247,49508,622.9254587
6024559,California,98911,92519,59389,983.9356004
6024569,California,98036,89147,55144,361.2365654
6024579,California,79383,64506,60259,833.7312186
6024589,California,53558,45757,37365,698.744526
602459,California,56173,46364,45791,1107.857604
6024599,California,104024,92706,63321,1772.530752
6024609,California,112313,97855,64008,408.1980325
6024619,California,67277,60267,43265,521.6692967
6024629,California,80592,61730,64948,726.5380519
6024639,California,38649,26945,39351,945.8641138
6024649,California,48950,41903,45756,391.7762843
6024659,California,57930,48824,45438,1656.681285
6024669,California,55404,44733,40017,678.9120519
6024679,California,71609,60501,46182,932.3241527
6024689,California,89523,78490,58740,767.8871256
602469,California,80480,68358,57259,572.6613555
6024699,California,69182,65489,44250,922.0154889
6024709,California,75568,71177,46780,491.0035878
6024719,California,51918,39068,44091,941.8249705
6024729,California,55413,41455,43678,1146.093294
6024739,California,110727,98833,74953,690.7925554
6024749,California,102921,94447,55351,651.650131
6024759,California,70366,57978,52069,1763.09128
6024769,California,67585,55806,51309,642.0015509
6024779,California,35775,27581,25883,1335.297454
6024789,California,45564,27024,53137,1111.058778
602479,California,67032,59347,52161,841.1783291
6024799,California,47670,37617,31376,417.3893399
6024809,California,54506,42019,41215,1451.452595
6024819,California,30480,24118,29154,1211.129796
6024829,California,64043,50410,50752,1196.11731
6024839,California,41303,33376,28808,1037.768431
6024849,California,69328,64419,51026,668.3994632
6024859,California,75123,49530,69803,1109.18654
6024869,California,61881,50767,53000,1007.881969
6024879,California,88072,69638,69048,995.1637214
6024889,California,34119,25468,28508,623.9743018
602489,California,73607,66714,47145,647.3729146
6024899,California,39232,30693,29240,604.1820608
60249,California,120513,112224,83191,575.7632674
6024909,California,50881,39824,43805,1029.260709
6024919,California,66939,48219,61838,371.3493656
6024929,California,46345,41454,36563,1346.552051
6024939,California,85545,67716,65635,2088.672654
6024949,California,93839,63513,80024,622.5057686
6024959,California,76493,62625,60577,793.3009727
6024969,California,73161,55543,64167,602.4327649
6024979,California,47491,32594,43877,949.9412781
6024989,California,63903,57572,41310,1522.498624
602499,California,86662,71177,61994,1068.688042
6024999,California,46002,35002,36631,687.6434377
6025009,California,63288,52149,56263,1385.108105
6025019,California,32556,25426,26957,831.3456551
6025029,California,42462,27840,42249,1708.073924
6025039,California,18527,11624,29025,260.4169255
6025049,California,52142,40302,44552,1424.898257
6025059,California,63509,52550,48859,1181.315071
6025069,California,42219,31031,38546,1381.06955
6025079,California,58794,49619,48427,1462.793688
6025089,California,107764,300000,70222,45.26496528
602509,California,95624,87928,60703,591.8933734
6025099,California,71446,58763,45679,754.136694
6025109,California,56777,50638,40070,971.3249861
6025119,California,67156,57782,46644,1383.759579
6025129,California,97084,76849,75032,881.3575514
6025139,California,95178,79275,70199,821.7132725
6025149,California,71356,61456,54851,1090.608141
6025159,California,59953,51347,41110,640.9749322
6025169,California,86043,71171,64032,876.7158965
6025179,California,66640,54109,49058,799.4605979
6025189,California,131940,300000,65315,317.2392788
602519,California,44442,38182,35451,1371.236787
6025199,California,65730,55292,50733,483.545131
6025209,California,66104,58224,48393,1258.211528
6025219,California,68453,60323,46852,678.5573699
6025229,California,76453,64230,54734,912.7848262
6025239,California,99910,92324,57304,578.132172
6025249,California,48025,38707,37940,557.5149857
6025259,California,78535,68774,53978,821.0829543
6025269,California,48226,40939,31370,729.4065108
6025279,California,95455,78838,63096,670.4598188
6025289,California,87929,72517,65937,445.6767369
602529,California,144189,148636,81549,623.9127416
6025299,California,115561,105980,64290,1052.66562
6025309,California,71251,61555,49230,848.8894327
6025319,California,85308,72690,53833,472.1010528
6025329,California,104920,88699,75332,790.6166896
6025339,California,50931,39416,39421,1070.960579
6025349,California,58636,48890,42572,928.2853635
6025359,California,70023,63127,48620,758.4600181
6025369,California,47929,37768,37887,718.871788
6025379,California,79506,68098,54840,614.1939225
6025389,California,110402,107732,65457,667.1169961
602539,California,125026,300000,67685,408.4390825
6025399,California,60559,54158,45159,997.3442851
6025409,California,83067,69924,52017,464.5042502
6025419,California,87462,81234,40347,715.4397674
6025429,California,28763,19717,28553,887.1426986
6025439,California,72604,58031,52439,731.1353924
6025449,California,53865,40961,39120,955.6378116
6025459,California,62189,55341,40746,905.7289732
6025469,California,39004,33787,32097,1143.995511
6025479,California,42324,39139,33012,1034.698046
6025489,California,27217,17557,31274,889.5327176
602549,California,124120,117904,72749,1129.594086
6025499,California,50393,39679,45022,954.1050848
6025509,California,53879,39796,41786,1731.369621
6025519,California,39041,32479,32859,953.0387296
6025529,California,68586,59199,47240,1167.645834
6025539,California,137908,125609,78122,822.3624304
6025549,California,56527,50693,41585,1356.847483
6025559,California,73142,69013,47821,2915.147931
6025569,California,45330,34647,39816,1439.607195
6025579,California,46275,31808,38577,1442.336402
6025589,California,45969,36739,43278,1002.764003
602559,California,118775,108755,86003,779.2510806
6025599,California,54944,48801,35657,1298.579626
6025609,California,45030,31620,40694,1954.859301
6025619,California,38567,26829,35773,1153.797529
6025629,California,78441,64100,56766,714.1955101
6025639,California,75910,51968,69604,406.2790908
6025649,California,118677,111911,69233,219.9122678
6025659,California,129675,122822,87730,430.1406647
6025669,California,73675,67685,44541,1371.600139
6025679,California,132086,300000,74655,471.4349529
6025689,California,63805,52471,51488,1210.639434
602569,California,157463,162529,82967,313.8019415
6025699,California,60453,50953,46279,563.4454766
6025709,California,66044,61514,44187,789.9791047
6025719,California,84095,76378,53815,598.2349353
6025729,California,81853,80468,46723,436.6060421
6025739,California,43746,31583,35733,757.3345105
6025749,California,104602,90059,68392,979.0823913
6025759,California,57902,33575,58622,1969.421252
6025769,California,0,0,0,0
6025779,California,74029,67552,45954,1205.191686
6025789,California,69608,59719,53632,634.4276834
602579,California,154342,154994,79948,412.1591105
6025799,California,117344,107080,72988,379.8957947
6025809,California,129852,123965,78679,783.442255
6025819,California,100684,92999,67228,1633.089906
6025829,California,80420,67742,53618,645.2341669
6025839,California,70148,49307,65449,707.9474215
6025849,California,77234,63649,57993,1133.305717
6025859,California,75034,68493,50265,820.1529743
6025869,California,65679,62164,43662,1058.124418
6025879,California,125117,119434,71835,796.455581
6025889,California,105737,91753,71074,886.8726748
602589,California,89975,80487,54771,576.5366578
6025899,California,83519,75997,52957,671.8578278
60259,California,56247,41818,50478,871.2912524
6025909,California,50713,42119,35703,1230.453436
6025919,California,52018,45532,39178,514.54702
6025929,California,41114,32884,32829,1317.361962
6025939,California,65288,48787,53242,551.0809034
6025949,California,58441,46029,50060,930.1641497
6025959,California,75253,68997,46341,800.1893647
6025969,California,104448,102169,54201,1135.560201
6025979,California,122996,122194,64278,201.2823804
6025989,California,80543,72280,52861,1037.171395
602599,California,118272,300000,66591,524.7666671
6025999,California,48822,43280,33591,880.7017779
6026009,California,65466,51171,51541,797.9307094
6026019,California,73591,61010,52424,1449.934943
6026029,California,102861,91859,66990,380.537907
6026039,California,76875,64641,52269,416.7080057
6026049,California,44693,39647,32301,1733.247622
6026059,California,85602,72110,58116,400.0116539
6026069,California,96548,86773,60605,362.070706
6026079,California,92569,67159,71323,1469.743903
6026089,California,87361,78604,70695,472.3377198
602609,California,61919,55193,43982,733.3290764
6026099,California,141907,134877,77062,365.336279
6026109,California,107978,94818,58578,532.7155735
6026119,California,123417,103515,83521,446.2337192
6026129,California,93060,75489,75593,947.1135699
6026139,California,77659,61806,59549,1304.98634
6026149,California,85435,64391,60565,1526.359781
6026159,California,69697,54483,53837,986.789834
6026169,California,58507,43904,51034,1131.189278
6026179,California,73215,59408,57012,382.0783988
6026189,California,66739,55913,44387,454.4389499
602619,California,60355,47201,42030,1479.959042
6026199,California,90044,80109,56729,713.7692587
6026209,California,123499,109251,80431,1642.506571
6026219,California,72945,61237,52979,682.0920392
6026229,California,86754,71623,59460,564.1350771
6026239,California,36741,31959,27693,862.6102413
6026249,California,89006,73632,65637,852.6797735
6026259,California,128688,115681,80669,218.7831368
6026269,California,69157,53583,48708,665.0432266
6026279,California,77637,58941,64725,1508.19921
6026289,California,103844,84786,79819,918.0518449
602629,California,42194,29005,37051,1958.850141
6026299,California,55001,23950,63636,1055.827598
6026309,California,54281,34177,54451,1088.31874
6026319,California,122541,109363,79622,690.3053088
6026329,California,121371,101333,81452,342.4431509
6026339,California,93981,68665,76101,802.5241465
